report_id,org_name,org_email,date_debut,date_fin,domaine,adkim,aspf,p,sp,pct,fichier,traite_le,cle
demo-enterpriseoutlook-20260915-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-15 00:00:00,2026-09-15 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260915-boutique-laiterie.xml,2026-09-16 04:59:59,enterprise outlook|demo-enterpriseoutlook-20260915-boutique-laiterie
demo-googlecom-20260916-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-16 00:00:00,2026-09-16 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260916-laiterie.xml,2026-09-17 03:59:59,google.com|demo-googlecom-20260916-laiterie
demo-yahoo-20260916-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-16 00:00:00,2026-09-16 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260916-laiterie.xml,2026-09-17 03:59:59,yahoo|demo-yahoo-20260916-laiterie
demo-mimecast-20260916-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-16 00:00:00,2026-09-16 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260916-laiterie.xml,2026-09-17 03:59:59,mimecast|demo-mimecast-20260916-laiterie
demo-amazonses-20260916-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-16 00:00:00,2026-09-16 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260916-laiterie.xml,2026-09-17 03:59:59,amazon-ses|demo-amazonses-20260916-laiterie
demo-googlecom-20260916-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-16 00:00:00,2026-09-16 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260916-boutique-laiterie.xml,2026-09-17 03:59:59,google.com|demo-googlecom-20260916-boutique-laiterie
demo-enterpriseoutlook-20260916-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-16 00:00:00,2026-09-16 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260916-boutique-laiterie.xml,2026-09-17 03:59:59,enterprise outlook|demo-enterpriseoutlook-20260916-boutique-laiterie
demo-mimecast-20260916-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-16 00:00:00,2026-09-16 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260916-boutique-laiterie.xml,2026-09-17 03:59:59,mimecast|demo-mimecast-20260916-boutique-laiterie
demo-amazonses-20260916-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-16 00:00:00,2026-09-16 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260916-boutique-laiterie.xml,2026-09-17 03:59:59,amazon-ses|demo-amazonses-20260916-boutique-laiterie
demo-googlecom-20260917-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-17 00:00:00,2026-09-17 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260917-laiterie.xml,2026-09-18 03:59:59,google.com|demo-googlecom-20260917-laiterie
demo-enterpriseoutlook-20260917-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-17 00:00:00,2026-09-17 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260917-laiterie.xml,2026-09-18 03:59:59,enterprise outlook|demo-enterpriseoutlook-20260917-laiterie
demo-yahoo-20260917-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-17 00:00:00,2026-09-17 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260917-laiterie.xml,2026-09-18 03:59:59,yahoo|demo-yahoo-20260917-laiterie
demo-mimecast-20260917-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-17 00:00:00,2026-09-17 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260917-laiterie.xml,2026-09-18 03:59:59,mimecast|demo-mimecast-20260917-laiterie
demo-amazonses-20260917-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-17 00:00:00,2026-09-17 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260917-laiterie.xml,2026-09-18 03:59:59,amazon-ses|demo-amazonses-20260917-laiterie
demo-googlecom-20260917-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-17 00:00:00,2026-09-17 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260917-boutique-laiterie.xml,2026-09-18 03:59:59,google.com|demo-googlecom-20260917-boutique-laiterie
demo-mimecast-20260917-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-17 00:00:00,2026-09-17 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260917-boutique-laiterie.xml,2026-09-18 03:59:59,mimecast|demo-mimecast-20260917-boutique-laiterie
demo-amazonses-20260917-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-17 00:00:00,2026-09-17 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260917-boutique-laiterie.xml,2026-09-18 03:59:59,amazon-ses|demo-amazonses-20260917-boutique-laiterie
demo-googlecom-20260918-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-18 00:00:00,2026-09-18 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260918-laiterie.xml,2026-09-19 07:59:59,google.com|demo-googlecom-20260918-laiterie
demo-enterpriseoutlook-20260918-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-18 00:00:00,2026-09-18 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260918-laiterie.xml,2026-09-19 07:59:59,enterprise outlook|demo-enterpriseoutlook-20260918-laiterie
demo-yahoo-20260918-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-18 00:00:00,2026-09-18 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260918-laiterie.xml,2026-09-19 07:59:59,yahoo|demo-yahoo-20260918-laiterie
demo-amazonses-20260918-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-18 00:00:00,2026-09-18 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260918-laiterie.xml,2026-09-19 07:59:59,amazon-ses|demo-amazonses-20260918-laiterie
demo-googlecom-20260918-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-18 00:00:00,2026-09-18 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260918-boutique-laiterie.xml,2026-09-19 07:59:59,google.com|demo-googlecom-20260918-boutique-laiterie
demo-enterpriseoutlook-20260918-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-18 00:00:00,2026-09-18 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260918-boutique-laiterie.xml,2026-09-19 07:59:59,enterprise outlook|demo-enterpriseoutlook-20260918-boutique-laiterie
demo-yahoo-20260918-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-18 00:00:00,2026-09-18 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260918-boutique-laiterie.xml,2026-09-19 07:59:59,yahoo|demo-yahoo-20260918-boutique-laiterie
demo-googlecom-20260919-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-19 00:00:00,2026-09-19 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260919-laiterie.xml,2026-09-20 08:59:59,google.com|demo-googlecom-20260919-laiterie
demo-enterpriseoutlook-20260919-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-19 00:00:00,2026-09-19 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260919-laiterie.xml,2026-09-20 08:59:59,enterprise outlook|demo-enterpriseoutlook-20260919-laiterie
demo-yahoo-20260919-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-19 00:00:00,2026-09-19 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260919-laiterie.xml,2026-09-20 08:59:59,yahoo|demo-yahoo-20260919-laiterie
demo-mimecast-20260919-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-19 00:00:00,2026-09-19 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260919-laiterie.xml,2026-09-20 08:59:59,mimecast|demo-mimecast-20260919-laiterie
demo-amazonses-20260919-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-19 00:00:00,2026-09-19 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260919-laiterie.xml,2026-09-20 08:59:59,amazon-ses|demo-amazonses-20260919-laiterie
demo-googlecom-20260919-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-19 00:00:00,2026-09-19 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260919-boutique-laiterie.xml,2026-09-20 08:59:59,google.com|demo-googlecom-20260919-boutique-laiterie
demo-yahoo-20260919-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-19 00:00:00,2026-09-19 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260919-boutique-laiterie.xml,2026-09-20 08:59:59,yahoo|demo-yahoo-20260919-boutique-laiterie
demo-mimecast-20260919-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-19 00:00:00,2026-09-19 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260919-boutique-laiterie.xml,2026-09-20 08:59:59,mimecast|demo-mimecast-20260919-boutique-laiterie
demo-amazonses-20260919-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-19 00:00:00,2026-09-19 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260919-boutique-laiterie.xml,2026-09-20 08:59:59,amazon-ses|demo-amazonses-20260919-boutique-laiterie
demo-googlecom-20260920-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-20 00:00:00,2026-09-20 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260920-laiterie.xml,2026-09-21 03:59:59,google.com|demo-googlecom-20260920-laiterie
demo-enterpriseoutlook-20260920-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-20 00:00:00,2026-09-20 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260920-laiterie.xml,2026-09-21 03:59:59,enterprise outlook|demo-enterpriseoutlook-20260920-laiterie
demo-yahoo-20260920-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-20 00:00:00,2026-09-20 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260920-laiterie.xml,2026-09-21 03:59:59,yahoo|demo-yahoo-20260920-laiterie
demo-mimecast-20260920-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-20 00:00:00,2026-09-20 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260920-laiterie.xml,2026-09-21 03:59:59,mimecast|demo-mimecast-20260920-laiterie
demo-amazonses-20260920-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-20 00:00:00,2026-09-20 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260920-laiterie.xml,2026-09-21 03:59:59,amazon-ses|demo-amazonses-20260920-laiterie
demo-googlecom-20260920-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-20 00:00:00,2026-09-20 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260920-boutique-laiterie.xml,2026-09-21 03:59:59,google.com|demo-googlecom-20260920-boutique-laiterie
demo-enterpriseoutlook-20260920-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-20 00:00:00,2026-09-20 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260920-boutique-laiterie.xml,2026-09-21 03:59:59,enterprise outlook|demo-enterpriseoutlook-20260920-boutique-laiterie
demo-amazonses-20260920-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-20 00:00:00,2026-09-20 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260920-boutique-laiterie.xml,2026-09-21 03:59:59,amazon-ses|demo-amazonses-20260920-boutique-laiterie
demo-googlecom-20260921-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-21 00:00:00,2026-09-21 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260921-laiterie.xml,2026-09-22 09:59:59,google.com|demo-googlecom-20260921-laiterie
demo-enterpriseoutlook-20260921-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-21 00:00:00,2026-09-21 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260921-laiterie.xml,2026-09-22 09:59:59,enterprise outlook|demo-enterpriseoutlook-20260921-laiterie
demo-yahoo-20260921-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-21 00:00:00,2026-09-21 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260921-laiterie.xml,2026-09-22 09:59:59,yahoo|demo-yahoo-20260921-laiterie
demo-mimecast-20260921-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-21 00:00:00,2026-09-21 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260921-laiterie.xml,2026-09-22 09:59:59,mimecast|demo-mimecast-20260921-laiterie
demo-amazonses-20260921-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-21 00:00:00,2026-09-21 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260921-laiterie.xml,2026-09-22 09:59:59,amazon-ses|demo-amazonses-20260921-laiterie
demo-googlecom-20260921-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-21 00:00:00,2026-09-21 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260921-boutique-laiterie.xml,2026-09-22 09:59:59,google.com|demo-googlecom-20260921-boutique-laiterie
demo-enterpriseoutlook-20260921-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-21 00:00:00,2026-09-21 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260921-boutique-laiterie.xml,2026-09-22 09:59:59,enterprise outlook|demo-enterpriseoutlook-20260921-boutique-laiterie
demo-yahoo-20260921-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-21 00:00:00,2026-09-21 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260921-boutique-laiterie.xml,2026-09-22 09:59:59,yahoo|demo-yahoo-20260921-boutique-laiterie
demo-mimecast-20260921-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-21 00:00:00,2026-09-21 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260921-boutique-laiterie.xml,2026-09-22 09:59:59,mimecast|demo-mimecast-20260921-boutique-laiterie
demo-amazonses-20260921-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-21 00:00:00,2026-09-21 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260921-boutique-laiterie.xml,2026-09-22 09:59:59,amazon-ses|demo-amazonses-20260921-boutique-laiterie
demo-googlecom-20260922-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-22 00:00:00,2026-09-22 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260922-laiterie.xml,2026-09-23 01:59:59,google.com|demo-googlecom-20260922-laiterie
demo-enterpriseoutlook-20260922-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-22 00:00:00,2026-09-22 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260922-laiterie.xml,2026-09-23 01:59:59,enterprise outlook|demo-enterpriseoutlook-20260922-laiterie
demo-yahoo-20260922-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-22 00:00:00,2026-09-22 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260922-laiterie.xml,2026-09-23 01:59:59,yahoo|demo-yahoo-20260922-laiterie
demo-mimecast-20260922-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-22 00:00:00,2026-09-22 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260922-laiterie.xml,2026-09-23 01:59:59,mimecast|demo-mimecast-20260922-laiterie
demo-amazonses-20260922-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-22 00:00:00,2026-09-22 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260922-laiterie.xml,2026-09-23 01:59:59,amazon-ses|demo-amazonses-20260922-laiterie
demo-googlecom-20260922-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-22 00:00:00,2026-09-22 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260922-boutique-laiterie.xml,2026-09-23 01:59:59,google.com|demo-googlecom-20260922-boutique-laiterie
demo-yahoo-20260922-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-22 00:00:00,2026-09-22 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260922-boutique-laiterie.xml,2026-09-23 01:59:59,yahoo|demo-yahoo-20260922-boutique-laiterie
demo-mimecast-20260922-boutique-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-22 00:00:00,2026-09-22 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-mimecast-20260922-boutique-laiterie.xml,2026-09-23 01:59:59,mimecast|demo-mimecast-20260922-boutique-laiterie
demo-amazonses-20260922-boutique-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-22 00:00:00,2026-09-22 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-amazonses-20260922-boutique-laiterie.xml,2026-09-23 01:59:59,amazon-ses|demo-amazonses-20260922-boutique-laiterie
demo-googlecom-20260923-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-23 00:00:00,2026-09-23 23:59:59,laiterie.example,r,r,reject,reject,100,demo-googlecom-20260923-laiterie.xml,2026-09-24 01:59:59,google.com|demo-googlecom-20260923-laiterie
demo-enterpriseoutlook-20260923-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-23 00:00:00,2026-09-23 23:59:59,laiterie.example,r,r,reject,reject,100,demo-enterpriseoutlook-20260923-laiterie.xml,2026-09-24 01:59:59,enterprise outlook|demo-enterpriseoutlook-20260923-laiterie
demo-yahoo-20260923-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-23 00:00:00,2026-09-23 23:59:59,laiterie.example,r,r,reject,reject,100,demo-yahoo-20260923-laiterie.xml,2026-09-24 01:59:59,yahoo|demo-yahoo-20260923-laiterie
demo-mimecast-20260923-laiterie,Mimecast,dmarc-report@mimecast.com,2026-09-23 00:00:00,2026-09-23 23:59:59,laiterie.example,r,r,reject,reject,100,demo-mimecast-20260923-laiterie.xml,2026-09-24 01:59:59,mimecast|demo-mimecast-20260923-laiterie
demo-amazonses-20260923-laiterie,AMAZON-SES,postmaster@amazonses.com,2026-09-23 00:00:00,2026-09-23 23:59:59,laiterie.example,r,r,reject,reject,100,demo-amazonses-20260923-laiterie.xml,2026-09-24 01:59:59,amazon-ses|demo-amazonses-20260923-laiterie
demo-googlecom-20260923-boutique-laiterie,google.com,noreply-dmarc-support@google.com,2026-09-23 00:00:00,2026-09-23 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-googlecom-20260923-boutique-laiterie.xml,2026-09-24 01:59:59,google.com|demo-googlecom-20260923-boutique-laiterie
demo-enterpriseoutlook-20260923-boutique-laiterie,Enterprise Outlook,dmarcreport@microsoft.com,2026-09-23 00:00:00,2026-09-23 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-enterpriseoutlook-20260923-boutique-laiterie.xml,2026-09-24 01:59:59,enterprise outlook|demo-enterpriseoutlook-20260923-boutique-laiterie
demo-yahoo-20260923-boutique-laiterie,Yahoo,dmarchelp@yahooinc.com,2026-09-23 00:00:00,2026-09-23 23:59:59,boutique-laiterie.example,r,r,quarantine,quarantine,100,demo-yahoo-20260923-boutique-laiterie.xml,2026-09-24 01:59:59,yahoo|demo-yahoo-20260923-boutique-laiterie
